JS_ID,Year,Proficiency,Domain
13269,1991,Marketing,Business
13269,1991,Creative Writing,Literature
13269,1991,Project Management,Business
13269,1984,Problem Solving,Mathematics
13269,1984,Programming,Computer Science
13269,1984,Web Development,Computer Science
13269,1989,Data Analysis,Statistics
13269,1989,Problem Solving,Mathematics
67081,1980,Digital Marketing,Business
67081,1981,Problem Solving,Mathematics
67081,1981,Digital Marketing,Business
67081,1981,Project Management,Business
67081,1981,Programming,Computer Science
67081,1985,Problem Solving,Mathematics
67081,1985,Public Speaking,Communication
67081,1999,Problem Solving,Mathematics
67081,1999,Marketing,Business
53417,2019,Digital Marketing,Business
53417,1994,Graphic Design,Design
53417,1994,Marketing,Business
53417,1994,Web Development,Computer Science
53417,1980,Problem Solving,Mathematics
53417,1980,Project Management,Business
53417,1980,Public Speaking,Communication
53417,2001,Web Development,Computer Science
53417,2001,Project Management,Business
53417,2001,Programming,Computer Science
55606,2016,Creative Writing,Literature
55606,1996,Data Analysis,Statistics
55606,1996,Problem Solving,Mathematics
55606,1996,Graphic Design,Design
55606,1996,Project Management,Business
55606,1991,Graphic Design,Design
55606,1991,Digital Marketing,Business
55606,1991,Creative Writing,Literature
55606,1991,Programming,Computer Science
55606,1981,Data Analysis,Statistics
83317,2009,Digital Marketing,Business
83317,2009,Creative Writing,Literature
83317,2009,Web Development,Computer Science
83317,2010,Graphic Design,Design
83317,2010,Data Analysis,Statistics
83317,2010,Marketing,Business
83317,2010,Web Development,Computer Science
83317,2010,Public Speaking,Communication
35962,2010,Data Analysis,Statistics
35962,2010,Web Development,Computer Science
35962,2010,Creative Writing,Literature
35962,2010,Programming,Computer Science
35962,1982,Graphic Design,Design
35962,1982,Marketing,Business
35962,1982,Web Development,Computer Science
35962,1982,Programming,Computer Science
83091,2017,Data Analysis,Statistics
83091,2017,Programming,Computer Science
83091,2017,Web Development,Computer Science
83091,2012,Data Analysis,Statistics
83091,2012,Graphic Design,Design
83091,2012,Digital Marketing,Business
83091,2012,Public Speaking,Communication
83091,1991,Problem Solving,Mathematics
83091,1991,Public Speaking,Communication
83091,1991,Creative Writing,Literature
83091,2001,Graphic Design,Design
83091,2001,Marketing,Business
83091,1997,Problem Solving,Mathematics
8647,1992,Data Analysis,Statistics
8647,1992,Graphic Design,Design
8647,2002,Problem Solving,Mathematics
8647,2002,Graphic Design,Design
8647,2002,Public Speaking,Communication
8647,2002,Programming,Computer Science
8647,2014,Project Management,Business
8647,2014,Programming,Computer Science
22352,1986,Data Analysis,Statistics
22352,1990,Digital Marketing,Business
22352,1983,Data Analysis,Statistics
22352,1983,Project Management,Business
22352,1983,Creative Writing,Literature
22352,2006,Web Development,Computer Science
22352,2006,Marketing,Business
22352,2006,Project Management,Business
22352,2006,Programming,Computer Science
59720,2003,Digital Marketing,Business
59720,2003,Graphic Design,Design
59720,2003,Marketing,Business
59720,2019,Graphic Design,Design
59720,2019,Web Development,Computer Science
59720,2019,Creative Writing,Literature
59720,2019,Programming,Computer Science
68274,1991,Digital Marketing,Business
68274,1991,Public Speaking,Communication
68274,1991,Programming,Computer Science
68274,1989,Digital Marketing,Business
68274,1989,Project Management,Business
68274,1989,Public Speaking,Communication
12709,2003,Problem Solving,Mathematics
12709,2003,Web Development,Computer Science
12709,2003,Public Speaking,Communication
12709,2003,Programming,Computer Science
12709,2017,Digital Marketing,Business
12709,2017,Graphic Design,Design
12709,2017,Marketing,Business
12709,2017,Creative Writing,Literature
39504,1990,Programming,Computer Science
39504,2020,Problem Solving,Mathematics
39504,2020,Marketing,Business
39504,2000,Marketing,Business
39504,2000,Public Speaking,Communication
39504,2000,Programming,Computer Science
39504,1984,Data Analysis,Statistics
39504,1984,Problem Solving,Mathematics
39504,1984,Digital Marketing,Business
92999,2019,Graphic Design,Design
92999,2019,Creative Writing,Literature
92999,2007,Marketing,Business
30487,2001,Programming,Computer Science
30487,2001,Web Development,Computer Science
30487,2005,Web Development,Computer Science
7503,2019,Graphic Design,Design
7503,1988,Web Development,Computer Science
7503,2011,Graphic Design,Design
7503,2011,Web Development,Computer Science
7503,1992,Marketing,Business
5154,1989,Digital Marketing,Business
5154,1989,Project Management,Business
5154,1989,Programming,Computer Science
5154,1981,Data Analysis,Statistics
5154,1981,Marketing,Business
5154,1981,Public Speaking,Communication
5154,1981,Programming,Computer Science
391,1999,Project Management,Business
391,1999,Public Speaking,Communication
391,1998,Problem Solving,Mathematics
391,1998,Creative Writing,Literature
83605,2012,Data Analysis,Statistics
83605,2012,Project Management,Business
83605,2000,Data Analysis,Statistics
83605,2002,Public Speaking,Communication
83605,2018,Graphic Design,Design
83605,2018,Programming,Computer Science
83605,2010,Creative Writing,Literature
83605,2010,Web Development,Computer Science
75342,2018,Graphic Design,Design
75342,2018,Digital Marketing,Business
75342,2018,Marketing,Business
75342,2013,Data Analysis,Statistics
75342,2013,Digital Marketing,Business
75342,2013,Public Speaking,Communication
75342,1985,Data Analysis,Statistics
75342,1985,Graphic Design,Design
75342,1985,Project Management,Business
75342,1985,Creative Writing,Literature
75342,1983,Graphic Design,Design
75342,1983,Marketing,Business
75342,1983,Problem Solving,Mathematics
75342,1983,Project Management,Business
75342,1983,Digital Marketing,Business
59298,1992,Data Analysis,Statistics
59298,1992,Marketing,Business
59298,1997,Graphic Design,Design
59298,1997,Digital Marketing,Business
59298,1997,Web Development,Computer Science
59298,1991,Data Analysis,Statistics
59298,1991,Marketing,Business
59298,1983,Graphic Design,Design
59298,1983,Problem Solving,Mathematics
59298,1983,Project Management,Business
59298,1983,Public Speaking,Communication
59298,1983,Programming,Computer Science
59298,2000,Graphic Design,Design
59298,2000,Public Speaking,Communication
59298,2000,Creative Writing,Literature
59298,2000,Programming,Computer Science
89617,1998,Graphic Design,Design
89617,1998,Creative Writing,Literature
89617,1998,Web Development,Computer Science
89617,2014,Creative Writing,Literature
43013,2002,Problem Solving,Mathematics
43013,2002,Digital Marketing,Business
43013,1990,Graphic Design,Design
43013,1990,Marketing,Business
43013,1990,Problem Solving,Mathematics
43013,1990,Web Development,Computer Science
43013,1990,Digital Marketing,Business
17003,2011,Digital Marketing,Business
17003,2011,Project Management,Business
17003,2012,Problem Solving,Mathematics
17003,2012,Web Development,Computer Science
17003,2022,Problem Solving,Mathematics
17003,1991,Digital Marketing,Business
17003,1991,Project Management,Business
17003,1991,Public Speaking,Communication
17003,1991,Creative Writing,Literature
17003,2004,Marketing,Business
17003,2004,Public Speaking,Communication
17003,2004,Web Development,Computer Science
21632,2011,Data Analysis,Statistics
21632,2011,Problem Solving,Mathematics
21632,2011,Public Speaking,Communication
21632,2011,Web Development,Computer Science
21632,2021,Data Analysis,Statistics
21632,2021,Digital Marketing,Business
21632,2021,Creative Writing,Literature
21632,1986,Graphic Design,Design
21632,1986,Creative Writing,Literature
21632,1986,Web Development,Computer Science
16449,2008,Web Development,Computer Science
16449,2008,Marketing,Business
16449,2008,Public Speaking,Communication
16449,2008,Programming,Computer Science
16449,2006,Graphic Design,Design
16449,2006,Marketing,Business
16449,2006,Creative Writing,Literature
16449,2006,Web Development,Computer Science
16449,1989,Data Analysis,Statistics
16449,1989,Programming,Computer Science
16449,2014,Problem Solving,Mathematics
96298,1996,Graphic Design,Design
96298,1996,Data Analysis,Statistics
96298,1996,Marketing,Business
96298,1996,Project Management,Business
96298,1996,Web Development,Computer Science
96298,1981,Problem Solving,Mathematics
96298,1981,Digital Marketing,Business
96298,1981,Marketing,Business
96298,1987,Problem Solving,Mathematics
96298,1987,Web Development,Computer Science
96298,2009,Creative Writing,Literature
96298,2009,Programming,Computer Science
96298,2001,Digital Marketing,Business
96298,2001,Public Speaking,Communication
96298,2001,Creative Writing,Literature
96298,2001,Web Development,Computer Science
68166,2005,Data Analysis,Statistics
68166,2005,Public Speaking,Communication
68166,2005,Creative Writing,Literature
68166,2006,Digital Marketing,Business
68166,2006,Graphic Design,Design
68166,2006,Marketing,Business
68166,2006,Creative Writing,Literature
42220,2002,Data Analysis,Statistics
42220,2002,Project Management,Business
42220,2002,Public Speaking,Communication
42220,2002,Creative Writing,Literature
42220,2008,Data Analysis,Statistics
42220,2008,Digital Marketing,Business
42220,2008,Project Management,Business
42220,2018,Data Analysis,Statistics
42220,2018,Problem Solving,Mathematics
42220,2018,Digital Marketing,Business
42220,2018,Web Development,Computer Science
20966,1996,Creative Writing,Literature
20966,2016,Digital Marketing,Business
20966,2016,Marketing,Business
20966,2016,Programming,Computer Science
20966,2012,Marketing,Business
20966,2012,Creative Writing,Literature
84670,2003,Graphic Design,Design
84670,2003,Marketing,Business
84670,2003,Public Speaking,Communication
84670,2003,Creative Writing,Literature
84670,1996,Problem Solving,Mathematics
84670,1996,Graphic Design,Design
84670,1996,Web Development,Computer Science
84670,1982,Graphic Design,Design
84670,1982,Project Management,Business
53187,2015,Graphic Design,Design
53187,2015,Web Development,Computer Science
53187,2015,Programming,Computer Science
53187,2017,Creative Writing,Literature
53187,2017,Web Development,Computer Science
53187,2004,Data Analysis,Statistics
53187,2004,Problem Solving,Mathematics
53187,2004,Public Speaking,Communication
53187,2004,Creative Writing,Literature
10996,1991,Project Management,Business
10996,1991,Web Development,Computer Science
10996,2020,Graphic Design,Design
10996,2020,Data Analysis,Statistics
10996,2020,Creative Writing,Literature
10996,2020,Problem Solving,Mathematics
10996,2020,Web Development,Computer Science
28800,2009,Problem Solving,Mathematics
28800,2009,Public Speaking,Communication
28800,2009,Creative Writing,Literature
28800,1998,Project Management,Business
28800,1998,Public Speaking,Communication
28800,1998,Creative Writing,Literature
78988,1992,Digital Marketing,Business
78988,1992,Marketing,Business
78988,1992,Public Speaking,Communication
78988,1984,Data Analysis,Statistics
78988,1984,Problem Solving,Mathematics
78988,1987,Digital Marketing,Business
78988,1987,Web Development,Computer Science
78988,1987,Marketing,Business
78988,1987,Programming,Computer Science
18366,2022,Digital Marketing,Business
3695,1995,Graphic Design,Design
59751,1984,Marketing,Business
59751,1997,Problem Solving,Mathematics
59751,1997,Marketing,Business
59751,1997,Web Development,Computer Science
59751,2008,Public Speaking,Communication
59751,2009,Data Analysis,Statistics
59751,2009,Project Management,Business
59751,2016,Data Analysis,Statistics
43362,2014,Data Analysis,Statistics
43362,2014,Problem Solving,Mathematics
43362,2014,Marketing,Business
43362,2014,Web Development,Computer Science
43362,1989,Graphic Design,Design
43362,1989,Data Analysis,Statistics
43362,1989,Project Management,Business
43362,1989,Digital Marketing,Business
43362,1989,Public Speaking,Communication
